locusId	sysName	desc	comb	setATCH113 LB	setATCH114 LB	setATCH115 LB	setATCH131 M9	setATCH132 M9	setATCH133 M9	setATCH168 PDB	setATCH169 PDB	setATCH170 PDB	setATCH171 Atlantic	setATCH172 Atlantic	setATCH173 Atlantic	setATCH174 Atlantic	setATCH175 Atlantic	setATCH176 Atlantic	setATCH177 Norland	setATCH178 Norland	setATCH179 Norland	setATCH180 Norland	setATCH181 Norland	setATCH182 Norland	setATCH183 Upstate	setATCH184 Upstate	setATCH185 Upstate	setATCH186 Upstate	setATCH187 Upstate	setATCH188 Upstate	setATCH240 LB	setATCH241 LB	setATCH242 LB	setATCH243 PDB	setATCH244 PDB	setATCH245 PDB	setATCH246 M9	setATCH247 M9	setATCH248 M9
DZA65_RS21090	DZA65_RS21090	tyrosine recombinase XerC	DZA65_RS21090 tyrosine recombinase XerC	-1.89764132367215	-2.15795906500319	-1.10988835546808	-2.22761027256715	0.320447293878884	-1.33726689851545	-1.90028407619207	-2.23149807876048	-4.19766917592818	-0.678937124032217	-3.00078231477184	0.0940881753784036	-1.96074547983966	-0.821213153630992	-1.13827663208597	-1.10912808265277	-2.12834494575057	-3.64803688466012	-0.741245467958806	-3.86877633338951	-1.01701642319188	-1.14878042916229	-2.72227839762559	-2.14788553528759	-1.22874848685914	-2.41804724865286	-1.25723008448145	-1.8399300252798	-0.808707252366267	-1.47037845887211	-1.07794806081082	-0.597551149661055	-1.56938219036955	-2.59471602437797	-1.84165039420826	-1.37373217015183
DZA65_RS21095	DZA65_RS21095	DUF484 domain-containing protein	DZA65_RS21095 DUF484 domain-containing protein	0.10334251065212	-0.375036422094404	-0.315351405867355	0.411752045706244	0.312675096355904	0.201731755393777	0.175499916141118	-0.17361363579741	0.0919149003858374	-0.605564680035922	0.0101165085129109	0.142454181635128	-0.697054208218791	0.0795871970767413	0.00145970291655817	-0.445677583059604	-0.254122781967834	-0.40458713971627	-0.282627451088563	-0.481922543364141	-0.244769176353777	0.327765391284139	-0.245394541904092	0.136167560671763	-0.105631705252	-0.317421883715357	-0.567538992283093	-0.101602992315531	-0.233630878219348	-0.236999060564626	-0.111543063656146	-0.0797088236020338	0.196617672188552	-0.0363151099146108	0.110839504258051	-0.00392055527436708
DZA65_RS21110	DZA65_RS21110	iron donor protein CyaY	DZA65_RS21110 iron donor protein CyaY	-0.109700409409203	-0.852983697821222	-0.201601794442036	0.289258589628605	-0.253073054836512	-0.00477098290052158	0.27503526360168	-0.0217027372750127	0.334988948745022	-0.173963457517095	0.358867473262437	-0.0256992501775195	-0.110918812974902	-0.0948937182381109	0.112801861033089	-0.538230166941652	-0.507441687369502	-0.758459370994551	-0.372157525374557	-0.405366510909804	0.0134335288132661	-0.376027815907411	-0.390326370002749	-0.0875508981214981	-0.00368744467921056	0.204144218757407	0.00399880572780953	-0.415851300757011	-0.30054774241901	-0.279926814007811	0.32599498340009	0.215182746472555	0.0453431935244528	0.109628417522228	0.441064806161128	0.538125245545438
DZA65_RS21115	DZA65_RS21115	class I adenylate cyclase	DZA65_RS21115 class I adenylate cyclase	-0.865108980988182	-0.874889725888275	-0.888951054473057	0.355654624839472	0.399038327326737	0.383825759552716	0.960970994606862	0.872965516576957	0.93456808518754	-0.415873495502962	-0.746142719244632	-0.418647466305885	-0.959699002181994	-0.692994267368283	-1.04407719807788	-0.902934548837047	-0.873036800558484	-0.96333943672592	-0.702513968488406	-0.635037650824902	-0.952872028079385	-0.970266293012649	-0.83826949452976	-0.680921546050457	-0.812611318967704	-0.636548443640511	-0.931622718304393	-1.03244130417347	-1.09721379979628	-1.03621430579787	0.85941636293457	0.603435693569894	0.706442649997819	0.314349968371731	0.184444651825621	0.366738197931376
DZA65_RS21130	DZA65_RS21130	uroporphyrinogen-III C-methyltransferase	DZA65_RS21130 uroporphyrinogen-III C-methyltransferase	-0.148424087800194	0.029417214915286	-0.23685665934502	-0.119314333658321	-0.308760949466361	-0.213823997156005	0.468717499521605	0.30849881517173	0.446887631445582	-0.0326079374518442	-0.180087549529424	-0.181840784999961	-0.276197003966851	-0.360068554677576	-0.222603475084971	-0.256773356769489	0.00105196410355757	-0.226817326624876	-0.175100635295756	-0.213398160088668	-0.00472791750533441	-0.362645983530557	-0.206838332933707	-0.399352124884685	-0.047461044199987	-0.159068941251985	-0.448569654554518	-0.357821271671812	0.0328160456829969	-0.057749081686844	-0.379923919444599	-0.363592878148155	-0.618850939821875	-0.433910349016648	-0.193284991841653	-0.212472023402479
DZA65_RS21135	DZA65_RS21135	protoheme IX biogenesis protein HemY	DZA65_RS21135 protoheme IX biogenesis protein HemY	0.149428752226786	0.0221235055384099	0.103277047265369	-0.0260408852959215	0.107611006126552	0.109604243324652	0.447926120963477	0.146867616055173	0.409919769623438	-0.0288886857154216	-0.0291809968229995	0.0480402404550772	0.0332754175255314	0.0207629498139292	-0.0126579754332243	0.00158633976958922	0.00578071110871914	0.219932744229804	0.0981761126533186	0.204459341224948	0.20448473590414	0.153611071791948	0.0344022401415012	0.310359160680789	-0.116431304819298	-0.277630458712967	-0.128958971214121	-0.0923645906506871	0.0183481461736865	0.0560387735025356	-0.285539311241629	-0.300614125418727	0.00265176521565214	-0.111485657972318	-0.0955290472297436	0.101487417954858
DZA65_RS21140	DZA65_RS21140	amidohydrolase	DZA65_RS21140 amidohydrolase	-0.307712694181064	-0.381145543622144	-0.128600942368472	-0.000292908421528182	-0.0854567350087465	-0.187251578717554	-0.410865143273494	-0.287425390862176	-0.045554584555682	-0.228137517332475	0.273062412581021	-0.194259619847273	0.00441098004331542	-0.0309832510318337	-0.31000625836172	0.307860451060036	-0.17837528979021	0.00208019382004032	0.175385524228232	-0.00717653870156387	-0.00252885498876954	-0.0154253544833935	0.0589434948194136	0.0367433234044892	0.0565727487589978	-0.322061642700904	0.335310501224294	-0.0725232464474701	-0.190222765207947	-0.0531149454547144	-0.244978129036085	0.0246370652144843	-0.0569525701440126	-0.180695761115977	0.156010612984432	-0.0697387713342048
DZA65_RS21145	DZA65_RS21145	amino acid ABC transporter ATP-binding protein	DZA65_RS21145 amino acid ABC transporter ATP-binding protein	-0.111220385709375	-0.122979885669735	-0.187299168942846	-0.184380539265955	-0.130482597600481	-0.266574232544436	-0.104855170720945	0.178758510230961	-0.222858945477163	-0.1487904288184	-0.0989865502649265	-0.343907531903143	-0.0947171967673786	0.142095045989246	-0.16409477074464	0.196918448408934	0.153286394002111	-0.126711977742281	0.0588927011678568	0.13253287295357	-0.10700201088032	-0.0728583435901097	-0.177285837908733	0.121670179026919	-0.09742121806037	-0.123140867667238	-0.0933324343414359	0.0642743616833636	-0.171741218640314	0.0193474869079184	0.0496197801032205	0.171887794330865	0.149614650882678	-0.015509833729126	0.100348649017412	-0.0287358079987468
DZA65_RS21150	DZA65_RS21150	amino acid ABC transporter permease	DZA65_RS21150 amino acid ABC transporter permease	-0.133496185840309	-0.0120818306426661	-0.0109360424064427	-0.141053595988958	-0.298033866254694	-0.128560764838533	-0.0570313673331303	-0.0853577411666171	-0.0984950763069307	0.0901428661173305	-0.0152441638118175	0.203166740519053	-0.0228073788030674	-0.0735880837687914	0.0861362434619438	-0.0872972970456198	-0.0501334631534536	0.178570431855808	0.0565249101875093	0.102522175317173	0.0450268671283117	0.168485141751762	0.0101698268523736	0.0288099673573696	0.189297947492357	0.117200878734835	0.0463756028527651	0.0116180153939938	-0.0482395567147691	0.0951304238955237	0.062029521161858	0.0903048961404862	0.0903814969426862	-0.0333840991730194	0.0831570173381881	0.179653606298636
DZA65_RS21155	DZA65_RS21155	amino acid ABC transporter substrate-binding protein	DZA65_RS21155 amino acid ABC transporter substrate-binding protein	0.0803909920169903	-0.152439222259945	-0.157397864783917	-0.00128270275327491	-0.283933744389288	-0.158197589789629	-0.0284259067336804	-0.124404137058617	-0.0370970350036325	0.084786334273099	0.323790206843907	0.249241561014913	0.0377022134860177	0.0205773576335163	0.0711598885724984	0.109980677422467	0.0780385911606086	0.159868581513842	-0.0344192667968373	0.102069378435583	-0.0453795211724938	0.395689652960481	0.0274498878608787	0.0268594701156383	0.0207495599256577	-0.0149073933843165	-0.00616132593284102	-0.0141752005901339	0.0336400299557327	-0.158547203295505	0.228136159564265	0.0343640122569899	0.0855957024178999	0.0916492847721768	0.0463713337029399	-0.121522377981177
DZA65_RS21160	DZA65_RS21160	GNAT family N-acetyltransferase	DZA65_RS21160 GNAT family N-acetyltransferase	-0.252187267342386	0.157002615937588	-0.221335645786336	0.376717018454847	0.567555713700628	0.322630453788243	-0.11195904656068	0.278376941279313	0.406310336282523	-0.0226160332908619	-0.215669717026912	-0.122138180560937	-0.306176262566649	0.66783675760158	0.550776485391307	0.0360939291887739	-0.406109474673526	-0.0488850463661112	0.0991941681013234	0.288414350614349	0.270027403446432	0.191707641387691	-0.0865492171320759	-0.201985440569485	0.133491035093685	0.18562458933075	0.396093103142296	-0.519868622585689	-0.0344275654433133	-0.0903166589615989	-0.0987555955585346	-0.0165487928417856	-0.0487845583549067	0.0215870753927399	-0.285411109495207	-0.268039978394628
DZA65_RS21165	DZA65_RS21165	adenylosuccinate lyase	DZA65_RS21165 adenylosuccinate lyase	-0.285096759424718	-0.119992437689881	0.08541686562435	-0.033716935479656	-0.13781248734195	-0.0726132162502882	0.0348018649253395	-0.0526138687011749	-0.146674158817134	0.139119381170243	-0.0799189479056899	0.0663139012751471	0.0802889466300165	-0.0767173661611629	0.255743890544525	-0.0886132127560084	0.185130194349904	-0.143661121931797	0.0393247342004818	0.0653306837879946	0.119214376322149	0.018755439861303	0.111490217758202	-0.000538300869501351	0.256488619173081	0.124762856511092	-0.0427751022197203	0.174765488591816	-0.0628307124282328	0.0470315965809933	0.0601652653523501	0.165126914816698	0.0418282551549474	0.103038832712225	0.0403209218160847	0.0356387123804525
DZA65_RS21170	DZA65_RS21170	SnoaL-like domain-containing protein	DZA65_RS21170 SnoaL-like domain-containing protein	-0.0839822827750054	0.205178069436053	0.434409645074273	-0.0764620776985674	-0.216908084053809	0.377447042116831	-0.15800517577785	-0.0816625842998976	-0.286584526855328	-0.0206623186336132	-0.234342820548499	0.0211370951238744	-0.0956607399385312	0.27781895363845	-0.148761077125322	-0.258928963244685	-0.114391623243726	0.105629923405646	-0.596384750560724	0.0244442565875774	0.16358388383769	0.133547656068515	-0.124242847114058	-0.657090737210617	-0.158345353882109	0.168394200494514	-0.053588111991129	-0.0514900546688952	0.0478509024082605	-0.0555974602141662	0.223785681784937	0.0131883801696382	0.093055267657947	0.16400928518329	-0.0695959198271727	0.143656339504117
DZA65_RS21175	DZA65_RS21175	iron-containing alcohol dehydrogenase family protein	DZA65_RS21175 iron-containing alcohol dehydrogenase family protein	0.0438688041274102	-0.0663078913928861	-0.0890507812644353	-0.0924464085353947	0.0411429044409515	-0.00187146296203311	-0.070486611648914	-0.060318410576406	-0.0014534141860707	0.0183918616334379	0.0247775567883961	0.174210853400963	0.0751471793637215	0.0949075055738106	0.0184215234716973	-0.0912372277233222	-0.103347191894147	0.00579332826602696	0.093709736060075	0.0115276019081079	0.0162732067626529	-0.129471946219382	-0.0688806126962473	0.0175226788594708	0.0613732524448445	0.0847551479407742	0.0729264466983215	0.0238043278258169	0.0157959237173078	-0.0372491036813534	0.0558530900301144	-0.0451834124020754	0.0815651346558308	0.0354103706031783	-0.0160485772360859	-0.017313413999942
DZA65_RS21180	DZA65_RS21180	amino acid ABC transporter substrate-binding protein	DZA65_RS21180 amino acid ABC transporter substrate-binding protein	0.184519886871846	-0.0100898811806419	-0.0201404063968439	-0.0268369320817445	-0.0647095912338216	-0.133599705604735	-0.0385420261268004	-0.200007041243583	-0.109922789439408	0.0485125819932953	0.137123705628603	0.0321106215820688	0.186423417205764	-0.0215751897460018	0.145582812285757	0.19187315919171	-0.0940455363315171	0.213612138663838	0.180083978366034	0.171486689146267	-0.0515886958774784	0.0127058723988817	0.19336276759985	0.0925438043169413	0.15162623269277	0.0217984414846084	0.0210425119824269	-0.0180669463117336	0.119286574922167	0.0107595908782925	-0.00432919305897617	-0.0544617531852496	0.118210298081322	-0.0289180818898942	-0.0516152936975902	0.0714024986126982
DZA65_RS21205	DZA65_RS21205	amino acid permease	DZA65_RS21205 amino acid permease	-0.124425469912763	-0.127222490061861	0.0262679123641951	0.0635256581566719	0.223809517212028	0.0899189561150238	-0.23563635274231	-0.22713404321238	-0.370266266343825	-0.022891565465313	0.00917725298281824	-0.180574996590096	0.0290364514974832	-0.0245949362753057	-0.08063053659274	0.000764082075973116	-0.034346918804802	-0.014282363277379	0.0281491024836017	-0.00284271759747956	0.00437381355864364	0.0119527480886601	0.0411346649455443	0.189845692257035	0.0996272671291731	-0.187504051295341	-0.123607317839026	-0.0192773245839477	-0.0550852290754706	-0.0493905695380035	-0.024701592745612	-0.0766636813729142	-0.0374551178221558	-0.131121957408409	0.0846485064175238	-0.0021350356107821
DZA65_RS21210	DZA65_RS21210	lipopolysaccharide N-acetylmannosaminouronosyltransferase	DZA65_RS21210 lipopolysaccharide N-acetylmannosaminouronosyltransferase	0.0912550741353582	-0.0271582741660279	-0.0991136732609069	-0.152323640282818	-0.207894773358835	0.0257896869855474	0.03308534845397	0.100338689028868	-0.195678462490716	-0.184246126782008	-0.067916024072125	0.0394939030480013	-0.0292571071763144	-0.181698247342398	-0.0847576915158628	-0.0680437402294911	-0.0573434490271634	-0.333478254752126	-0.200170473240342	-0.193992339461106	-0.145293426162517	0.0125021572150995	0.0912644945142199	0.0865299092520241	-0.0519777148340026	0.291200714362077	0.0363168618274541	0.149563072699284	0.177994396798586	-0.0843148118526711	-0.115857969907603	0.00154218767828196	0.087446596670669	-0.00744452930795236	0.215649670432004	0.25763593926981
DZA65_RS21215	DZA65_RS21215	O-antigen assembly polymerase	DZA65_RS21215 O-antigen assembly polymerase	0.0762027275699704	0.0838448108792771	0.0436219845892792	0.00814775591655836	0.0847964992176782	0.0850629692111593	0.0794760047901811	0.0122629498332669	0.0865555691689219	-0.0768852734016143	0.0171150827398125	-0.018593280205911	-0.0692728086980801	-0.010723740035223	-0.0536716384884401	-0.0804379768242258	-0.144096408442041	-0.00140385289473088	-0.0120499525985515	-0.0565323756160493	-0.0618067625891899	-0.0653483434077592	-0.0847588523749593	0.0437949872509887	-0.0565655304847961	-0.0790255695058211	0.123393645698512	0.0124798650016329	0.0420012969069641	0.0620963140964852	0.0051288572959507	-0.020441095802443	-0.0108845843123109	0.145723202145605	0.188407118124082	0.182467541149173
DZA65_RS21220	DZA65_RS21220	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	DZA65_RS21220 TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	0.047745031071349	-0.0438304075253098	-0.00454580253824355	0.192819734772793	-0.170293859261647	0.0465260116145831	-0.0789363329607377	0.020582017615162	0.00185266743293533	0.0190397815822952	0.222944454271324	-0.16919023869205	-0.00688921961348576	0.292396980094009	-0.0398766375251633	0.119916641759071	-0.107548790735055	-0.131409396888208	-0.200038745494861	-0.0802205060763346	-0.148709492828641	0.11217495303936	-0.245915658178506	0.102219418852547	-0.0129779385131179	0.133010693087404	-0.173321972714176	-0.0875345285009412	-0.250533328969076	-0.0334205182141942	-0.161416488933838	-0.139132633153747	-0.0788731165366912	0.119113295850689	-0.0105116432977563	-0.0114016908470733
DZA65_RS21225	DZA65_RS21225	lipid III flippase WzxE	DZA65_RS21225 lipid III flippase WzxE	-0.0341198860745884	-0.043416382599809	-0.120138041810338	-0.118638666592044	-0.0391367757402958	-0.115632848939969	0.233652271729934	0.210329589369889	0.210857860499167	0.121148708726785	0.142549657997742	0.00673440716490781	0.0578893145944044	0.398887395698174	0.318076632036281	0.27540528495092	0.142862115502535	0.183887796098077	0.118022545481061	0.21398532467832	0.298309853221893	0.0603434956107877	0.309465082209981	0.168244834072096	0.222031600723899	-0.0682924493243517	0.265255347384088	0.0245565637027267	-0.024489938728393	-0.00215900159064009	0.104875141005994	-0.104503475680146	0.0230240786907432	-0.0741529515070196	0.0467775596269804	-0.083079290623864
DZA65_RS21230	DZA65_RS21230	dTDP-4-amino-4,6-dideoxygalactose transaminase	DZA65_RS21230 dTDP-4-amino-4,6-dideoxygalactose transaminase	-0.046113930536031	0.100637748798059	0.0904182423951513	-0.145684964881997	-0.20982585610037	0.0932908567888291	0.0216856377628143	0.0351321497205472	0.0219808266867069	-0.00922831121806078	-0.0446603242467052	0.0120256895176875	-0.152106640252748	-0.279357428638971	0.0374356804646958	-0.0787512497108447	0.143854811242548	-0.116010196188619	-0.128547299499125	-0.0505133410219821	-0.0493945986163002	-0.0437763279010851	-0.012675267598054	-0.040904291663031	-0.0682565826206869	0.154773019008234	-0.00919447212530322	-0.0844050768624163	-0.0520527455754212	-0.0376622952941645	-0.0655616904172132	-0.0985463800497521	-0.0131700000264685	0.139684070524078	0.0564107512970515	0.0102171257353123
DZA65_RS21235	DZA65_RS21235	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	DZA65_RS21235 dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	0.136993117065775	0.00327155066890017	-0.0204758547779608	-0.592314127770688	-0.189498372168091	-0.00912058536080607	-0.331721239145069	-0.319605690790155	-0.142005546114316	0.0928172281828915	0.0411556656512246	-0.273244716871307	-0.278697477612497	-0.272304244710065	-0.135176054264573	0.0244465183137019	0.0208490546488926	-0.438925366086844	-0.0836446642320364	-0.200359636208994	-0.604576778522619	-0.0553472038903435	0.246597856485626	-0.181071158155978	-0.189851637570143	-0.242976422442494	-0.0564918851581675	0.07122752761511	-0.00140857289208984	0.234560595314749	-0.105147660132706	0.0255935154657922	-0.0212622793580017	0.307424981239731	0.0618421290943842	0.324340268348236
