"X","Dickeya_dadantii_3937","Dickeya_dianthicola_67_19","Dickeya_dianthicola_ME23","Dda3937_locus","DdiaME23_locus","Ddia6719_locus"
"group_03038","WP_013319203.1","WP_192989270.1","WP_024107052.1","DDA3937_RS16750","DZA65_RS17895","HGI48_RS16820"
"group_03039","WP_033111737.1","WP_192990950.1","WP_024105484.1","DDA3937_RS07340","DZA65_RS08755","HGI48_RS08160"
"group_03040","WP_012764045.1","WP_161133057.1","WP_024107519.1","DDA3937_RS19260","DZA65_RS20480","HGI48_RS19360"
"group_03041","WP_013318896.1","WP_024106756.1","WP_024106756.1","DDA3937_RS15200","DZA65_RS16100","HGI48_RS15275"
"group_03042","WP_013319332.1","WP_038666046.1","WP_013319332.1","DDA3937_RS17400","DZA65_RS18525","HGI48_RS17430"
"group_03043","WP_013316576.1","WP_192990269.1","WP_024108299.1","DDA3937_RS04280","DZA65_RS04180","HGI48_RS03055"
"group_03044","WP_148226877.1","WP_192988597.1","WP_024106107.1","DDA3937_RS11630","DZA65_RS12175","HGI48_RS11690"
"group_03045","WP_013316250.1","WP_192990510.1","None","DDA3937_RS02680",NA,"HGI48_RS04835"
"group_03045","WP_013316250.1","WP_192990516.1","None","DDA3937_RS02680",NA,"HGI48_RS04870"
"group_03046","WP_001181005.1","WP_001181005.1","WP_001181005.1","DDA3937_RS19290","DZA65_RS20510","HGI48_RS19390"
"group_03047","WP_013316852.1","WP_161131567.1","WP_024108452.1","DDA3937_RS05630","DZA65_RS06000","HGI48_RS05675"
"group_03048","WP_013319471.1","WP_022634873.1","WP_022634873.1","DDA3937_RS18075","DZA65_RS19155","HGI48_RS18010"
"group_03049","WP_013319700.1","WP_024107516.1","WP_024107516.1","DDA3937_RS19230","DZA65_RS20450","HGI48_RS19330"
"group_03050","WP_033112149.1","WP_024107781.1","WP_024110321.1","DDA3937_RS20755","DZA65_RS00490","HGI48_RS00490"
"group_03051","WP_033111549.1","WP_192990118.1","WP_024104367.1","DDA3937_RS02080","DZA65_RS02200","HGI48_RS02075"
"group_03052","WP_175637720.1","WP_192991420.1","WP_024108490.1",NA,"DZA65_RS06650","HGI48_RS06305"
"group_03053","WP_033111973.1","WP_024106697.1","WP_024106697.1","DDA3937_RS14905","DZA65_RS15755","HGI48_RS15005"
"group_03054","WP_012768111.1","WP_012768111.1","WP_012768111.1","DDA3937_RS19220","DZA65_RS20440","HGI48_RS19320"
"group_03055","WP_013317025.1","WP_192990713.1","WP_024105128.1","DDA3937_RS06490","DZA65_RS06885","HGI48_RS06535"
"group_03056","WP_013317554.1","WP_024105576.1","WP_103415956.1","DDA3937_RS08925","DZA65_RS09300","HGI48_RS08995"
"group_03057","WP_013319493.1","WP_013319493.1","WP_013319493.1","DDA3937_RS18175","DZA65_RS19275","HGI48_RS18125"
"group_03058","WP_033111686.1","WP_161131559.1","WP_024104993.1","DDA3937_RS05715","DZA65_RS06085","HGI48_RS05760"
"group_03059","WP_012769674.1","WP_012769674.1","WP_012769674.1","DDA3937_RS11405","DZA65_RS11790","HGI48_RS11445"
"group_03060","WP_013319866.1","WP_192989685.1","WP_024107663.1","DDA3937_RS20110","DZA65_RS21295","HGI48_RS20250"
"group_03061","WP_013316319.1","WP_024104590.1","WP_024104590.1","DDA3937_RS03045","DZA65_RS03210","HGI48_RS03215"
"group_03062","WP_013316402.1","WP_192990327.1","WP_024104675.1","DDA3937_RS03475","DZA65_RS03690","HGI48_RS03575"
"group_03063","WP_013319890.1","WP_024109306.1","WP_024109306.1","DDA3937_RS20270","DZA65_RS01015","HGI48_RS00955"
"group_03064","WP_107768397.1","WP_109105299.1","WP_109105299.1","DDA3937_RS22515","DZA65_RS20670","HGI48_RS19585"
"group_03065","WP_013320115.1","WP_192989847.1","WP_024107891.1","DDA3937_RS21365","DZA65_RS22635","HGI48_RS21650"
"group_03066","WP_033112148.1","WP_192989925.1","WP_024110318.1","DDA3937_RS20735","DZA65_RS00510","HGI48_RS00510"
"group_03067","WP_013315924.1","WP_024108086.1","WP_024108086.1","DDA3937_RS01095","DZA65_RS01150","HGI48_RS01085"
"group_03068","WP_013318768.1","WP_192988971.1","WP_024106651.1","DDA3937_RS14610","DZA65_RS15500","HGI48_RS14560"
"group_03069","WP_013316743.1","WP_192990540.1","WP_024104868.1","DDA3937_RS05080","DZA65_RS05420","HGI48_RS05080"
"group_03070","WP_013318684.1","WP_013318684.1","WP_013318684.1","DDA3937_RS14215","DZA65_RS14865","HGI48_RS14190"
"group_03071","WP_013316247.1","WP_192990507.1","WP_024104817.1","DDA3937_RS02665","DZA65_RS04715","HGI48_RS04820"
"group_03072","WP_013317375.1","WP_024105418.1","WP_024105418.1","DDA3937_RS08105","DZA65_RS08425","HGI48_RS07835"
"group_03073","WP_013316017.1","WP_192990042.1","WP_024104251.1","DDA3937_RS01585","DZA65_RS01565","HGI48_RS01500"
"group_03074","WP_033111582.1","WP_192990219.1","WP_024108202.1","DDA3937_RS02805","DZA65_RS02935","HGI48_RS02780"
"group_03075","WP_012884945.1","WP_012770045.1","WP_012770045.1","DDA3937_RS09690","DZA65_RS10010","HGI48_RS09700"
"group_03076","WP_013316313.1","WP_013316313.1","WP_013316313.1","DDA3937_RS03020","DZA65_RS03185","HGI48_RS03190"
"group_03077","WP_013318541.1","WP_024106509.1","WP_024106509.1","DDA3937_RS13615","DZA65_RS14130","HGI48_RS13645"
"group_03078","WP_009111205.1","WP_009111205.1","WP_024107520.1","DDA3937_RS19275","DZA65_RS20495","HGI48_RS19375"
"group_03079","WP_012883002.1","WP_012883002.1","WP_012883002.1","DDA3937_RS01370","DZA65_RS01350","HGI48_RS01290"
"group_03080","WP_013319003.1","WP_192989151.1","WP_024106888.1","DDA3937_RS15710","DZA65_RS16875","HGI48_RS15795"
"group_03081","WP_013319335.1","WP_192989353.1","WP_024107166.1","DDA3937_RS17415","DZA65_RS18540","HGI48_RS17445"
"group_03082","WP_033112159.1","WP_024110341.1","WP_024109361.1","DDA3937_RS21135","DZA65_RS00145","HGI48_RS00125"
"group_03083","WP_013318601.1","WP_192990788.1","WP_103415726.1","DDA3937_RS13880","DZA65_RS07595","HGI48_RS07085"
"group_03084","WP_013316304.1","WP_022632112.1","WP_022632112.1","DDA3937_RS21855","DZA65_RS03135","HGI48_RS03140"
"group_03085","WP_013320093.1","WP_024107871.1","WP_024107871.1","DDA3937_RS21260","DZA65_RS00040","HGI48_RS00050"
"group_03086","WP_013318487.1","WP_024106462.1","WP_024106462.1","DDA3937_RS13360","DZA65_RS13890","HGI48_RS13405"
"group_03087","WP_013318236.1","WP_192988677.1","WP_024106209.1","DDA3937_RS12170","DZA65_RS12705","HGI48_RS12265"
"group_03088","WP_013318342.1","WP_192989105.1","WP_103415713.1","DDA3937_RS12680","DZA65_RS16290","HGI48_RS15470"
"group_03089","WP_033112182.1","WP_024104100.1","WP_081634286.1","DDA3937_RS00625","DZA65_RS21775","HGI48_RS20765"
"group_03090","WP_013316005.1","WP_024104240.1","WP_024104240.1","DDA3937_RS01525","DZA65_RS01505","HGI48_RS01440"
"group_03091","WP_001138115.1","WP_161133058.1","WP_012764044.1","DDA3937_RS19265","DZA65_RS20485","HGI48_RS19365"
"group_03092","WP_013316211.1","WP_192990174.1","WP_024108155.1","DDA3937_RS02500","DZA65_RS02550","HGI48_RS02445"
"group_03093","WP_013319965.1","WP_192989928.1","WP_024107771.1","DDA3937_RS20660","DZA65_RS00535","HGI48_RS00535"
"group_03094","WP_033111843.1","WP_192991258.1","WP_024105875.1","DDA3937_RS10420","DZA65_RS10900","HGI48_RS10425"
"group_03095","WP_013318581.1","WP_077246778.1","WP_024106426.1","DDA3937_RS13800","DZA65_RS07675","HGI48_RS07175"
"group_03096","WP_013316558.1","WP_192990253.1","WP_024108281.1","DDA3937_RS04185","DZA65_RS04075","HGI48_RS02970"
"group_03097","WP_013317602.1","WP_024105612.1","WP_024105612.1","DDA3937_RS09145","DZA65_RS09485","HGI48_RS09185"
"group_03098","WP_013316435.1","WP_192990347.1","WP_024108256.1","DDA3937_RS03620","DZA65_RS03840","HGI48_RS03715"
"group_03099","WP_033112045.1","WP_192989339.1","WP_024107150.1","DDA3937_RS17315","DZA65_RS18450","HGI48_RS17360"
"group_03100","WP_013319109.1","WP_024106975.1","WP_024106975.1","DDA3937_RS16295","DZA65_RS17485","HGI48_RS16390"
"group_03101","WP_013318312.1","WP_024106275.1","WP_024106275.1","DDA3937_RS12535","DZA65_RS13040","HGI48_RS12590"
"group_03102","WP_013316704.1","WP_192990521.1","WP_024104834.1","DDA3937_RS04895","DZA65_RS05240","HGI48_RS04905"
"group_03103","WP_013320102.1","WP_071598796.1","WP_071598796.1","DDA3937_RS22560","DZA65_RS22705","HGI48_RS21720"
"group_03104","WP_013316808.1","WP_192990591.1","WP_024104935.1","DDA3937_RS05395","DZA65_RS05775","HGI48_RS05455"
"group_03105","WP_013316361.1","WP_192991400.1","WP_024104635.1","DDA3937_RS03280","DZA65_RS03465","HGI48_RS03420"
"group_03106","WP_013317789.1","WP_192991207.1","WP_035044673.1","DDA3937_RS10030","DZA65_RS10470","HGI48_RS10060"
"group_03107","WP_013316258.1","WP_024104485.1","WP_024104485.1","DDA3937_RS02730","DZA65_RS02860","HGI48_RS02705"
"group_03108","WP_013318320.1","WP_192988726.1","WP_024109974.1","DDA3937_RS12580","DZA65_RS13090","HGI48_RS12635"
"group_03109","WP_013315726.1","WP_016942702.1","WP_016942702.1","DDA3937_RS00090","DZA65_RS22250","HGI48_RS21275"
"group_03110","WP_013316348.1","WP_024104625.1","WP_024104625.1","DDA3937_RS03220","DZA65_RS03415","HGI48_RS03370"
"group_03111","WP_013318895.1","WP_192989076.1","WP_024106755.1","DDA3937_RS15195","DZA65_RS16095","HGI48_RS15270"
"group_03112","WP_013319943.1","WP_192989951.1","WP_024109320.1","DDA3937_RS20550","DZA65_RS00720","HGI48_RS00665"
"group_03113","WP_013317240.1","WP_161132826.1","WP_024105263.1","DDA3937_RS07480","DZA65_RS07865","HGI48_RS07355"
"group_03114","WP_012883608.1","WP_192990203.1","WP_035044538.1","DDA3937_RS04845","DZA65_RS02800","HGI48_RS02655"
"group_03115","WP_139348371.1","WP_192991527.1","WP_026594812.1","DDA3937_RS14945","DZA65_RS15795","HGI48_RS15040"
"group_03116","WP_013318512.1","WP_024106486.1","WP_024106486.1","DDA3937_RS13490","DZA65_RS14020","HGI48_RS13535"
"group_03117","WP_013316283.1","WP_192990227.1","WP_024104510.1","DDA3937_RS02855","DZA65_RS03005","HGI48_RS02830"
"group_03118","WP_013316583.1","WP_192990436.1","WP_024104733.1","DDA3937_RS04315","DZA65_RS04225","HGI48_RS04310"
"group_03119","WP_013320018.1","WP_024107811.1","WP_024107811.1","DDA3937_RS20905","DZA65_RS00340","HGI48_RS00340"
"group_03120","WP_013316118.1","WP_013316118.1","WP_024104363.1","DDA3937_RS02065","DZA65_RS02170","HGI48_RS02045"
"group_03121","WP_013318043.1","WP_024106016.1","WP_024106016.1","DDA3937_RS11215","DZA65_RS11595","HGI48_RS11250"
"group_03122","WP_013317671.1","WP_161132439.1","WP_024105665.1","DDA3937_RS09440","DZA65_RS09770","HGI48_RS09460"
"group_03123","WP_013316963.1","WP_013316963.1","WP_013316963.1","DDA3937_RS06150","DZA65_RS06540","HGI48_RS06195"
"group_03124","WP_013318700.1","WP_012885391.1","WP_024106590.1","DDA3937_RS14290","DZA65_RS14940","HGI48_RS14265"
"group_03125","WP_013318221.1","WP_192988666.1","WP_024109958.1","DDA3937_RS12100","DZA65_RS12640","HGI48_RS12190"
"group_03126","WP_033111932.1","WP_192991507.1","WP_024106390.1","DDA3937_RS13165","DZA65_RS13705","HGI48_RS13230"
"group_03127","WP_013318889.1","WP_192989072.1","WP_024106749.1","DDA3937_RS15160","DZA65_RS16060","HGI48_RS15235"
"group_03128","WP_077245492.1","WP_192990287.1","WP_024104605.1","DDA3937_RS03130","DZA65_RS03300","HGI48_RS03305"
"group_03129","WP_013318447.1","WP_013318447.1","WP_013318447.1","DDA3937_RS13180","DZA65_RS13720","HGI48_RS13245"
"group_03130","WP_013317260.1","WP_192990836.1","WP_024108585.1","DDA3937_RS07575","DZA65_RS07940","HGI48_RS07425"
"group_03131","WP_013317317.1","WP_192991169.1","WP_024105729.1","DDA3937_RS07830","DZA65_RS10105","HGI48_RS09795"
"group_03132","WP_012770737.1","WP_012770737.1","WP_012770737.1","DDA3937_RS05655","DZA65_RS06025","HGI48_RS05700"
"group_03133","WP_012771120.1","WP_012771120.1","WP_012771120.1","DDA3937_RS03085","DZA65_RS03250","HGI48_RS03255"
"group_03134","WP_013318040.1","WP_024106013.1","WP_024106013.1","DDA3937_RS11200","DZA65_RS11580","HGI48_RS11235"
"group_03135","WP_013316270.1","WP_192990217.1","WP_024104497.1","DDA3937_RS02790","DZA65_RS02920","HGI48_RS02765"
"group_03136","WP_013318758.1","WP_192988964.1","WP_103415827.1","DDA3937_RS14560","DZA65_RS15445","HGI48_RS14510"
"group_03137","WP_013318754.1","WP_192991519.1","WP_024106636.1","DDA3937_RS14540","DZA65_RS15425","HGI48_RS14490"
"group_03138","WP_012882985.1","WP_024104195.1","WP_024104195.1","DDA3937_RS01205","DZA65_RS01245","HGI48_RS01200"
"group_03139","WP_013315978.1","WP_024104215.1","WP_024104215.1","DDA3937_RS01390","DZA65_RS01370","HGI48_RS01310"
"group_03140","WP_013316693.1","WP_012883609.1","WP_071603807.1","DDA3937_RS21960","DZA65_RS02805","HGI48_RS02660"
"group_03141","WP_013316872.1","WP_024108457.1","WP_024108457.1","DDA3937_RS05730","DZA65_RS06110","HGI48_RS05785"
"group_03142","WP_022632468.1","WP_024104894.1","WP_024104894.1","DDA3937_RS05210","DZA65_RS05550","HGI48_RS05210"
"group_03143","WP_012771136.1","WP_024104581.1","WP_024104581.1","DDA3937_RS02995","DZA65_RS03160","HGI48_RS03165"
"group_03144","WP_013316018.1","WP_013316018.1","WP_013316018.1","DDA3937_RS01590","DZA65_RS01570","HGI48_RS01505"
"group_03145","WP_013319133.1","WP_192989226.1","WP_024109138.1","DDA3937_RS16410","DZA65_RS17595","HGI48_RS16510"
"group_03146","WP_012768107.1","WP_011095505.1","WP_011095505.1","DDA3937_RS19240","DZA65_RS20460","HGI48_RS19340"
"group_03147","WP_013318582.1","WP_192990802.1","WP_024106427.1","DDA3937_RS13805","DZA65_RS07670","HGI48_RS07170"
"group_03148","WP_013316902.1","WP_192990636.1","WP_024105018.1","DDA3937_RS05865","DZA65_RS06245","HGI48_RS05910"
"group_03149","WP_013319678.1","WP_192989574.1","WP_024107497.1","DDA3937_RS19095","DZA65_RS20310","HGI48_RS19185"
"group_03150","WP_013316002.1","WP_024104238.1","WP_024104238.1","DDA3937_RS01510","DZA65_RS01490","HGI48_RS01425"
"group_03151","WP_013315808.1","WP_024110091.1","WP_071703464.1","DDA3937_RS00495","DZA65_RS21890","HGI48_RS20895"
"group_03152","WP_033111703.1","WP_026594688.1","WP_026594688.1","DDA3937_RS06340","DZA65_RS06730","HGI48_RS06385"
"group_03153","WP_013319265.1","WP_192989306.1","WP_024107107.1","DDA3937_RS17075","DZA65_RS18200","HGI48_RS17125"
"group_03154","WP_013315834.1","WP_161132044.1","WP_024104097.1","DDA3937_RS00610","DZA65_RS21790","HGI48_RS20780"
"group_03155","WP_013318225.1","WP_024106200.1","WP_024106200.1","DDA3937_RS12120","DZA65_RS12660","HGI48_RS12210"
"group_03156","WP_013319708.1","WP_024107525.1","WP_024107525.1","DDA3937_RS19325","DZA65_RS20545","HGI48_RS19425"
"group_03157","WP_193345733.1","WP_024107801.1","WP_035071794.1","DDA3937_RS20855","DZA65_RS00390","HGI48_RS00390"
"group_03158","WP_033112041.1","WP_192989330.1","WP_024109175.1","DDA3937_RS17250","DZA65_RS18395","HGI48_RS17305"
"group_03159","WP_013319529.1","WP_013319529.1","WP_013319529.1","DDA3937_RS18350","DZA65_RS19430","HGI48_RS18290"
"group_03160","WP_013317997.1","WP_192991343.1","WP_029729505.1","DDA3937_RS11025","DZA65_RS11425","HGI48_RS10965"
"group_03161","WP_012765595.1","WP_192988540.1","WP_012765595.1","DDA3937_RS11145","DZA65_RS11985","HGI48_RS11165"
"group_03162","WP_013318499.1","WP_024106473.1","WP_024106473.1","DDA3937_RS13420","DZA65_RS13950","HGI48_RS13465"
"group_03163","WP_139348356.1","WP_161132644.1","WP_029729436.1","DDA3937_RS08885","DZA65_RS09270","HGI48_RS08955"
"group_03164","WP_013316619.1","WP_024104758.1","WP_024104758.1","DDA3937_RS04485","DZA65_RS04360","HGI48_RS04445"
"group_03165","WP_013318461.1","WP_024106402.1","WP_024106402.1","DDA3937_RS13235","DZA65_RS13775","HGI48_RS13300"
"group_03166","WP_013318324.1","WP_071598761.1","WP_071598761.1","DDA3937_RS22290","DZA65_RS13110","HGI48_RS12655"
"group_03167","WP_013316625.1","WP_024104763.1","WP_024104763.1","DDA3937_RS04510","DZA65_RS04390","HGI48_RS04470"
"group_03168","WP_013319876.1","WP_024107673.1","WP_024107673.1","DDA3937_RS20165","DZA65_RS21345","HGI48_RS20305"
"group_03169","WP_013317833.1","WP_192991234.1","WP_024105845.1","DDA3937_RS10210","DZA65_RS10720","HGI48_RS10245"
"group_03170","WP_033111796.1","WP_192991052.1","WP_024105564.1","DDA3937_RS08855","DZA65_RS09240","HGI48_RS08925"
"group_03171","WP_033111847.1","WP_192991275.1","WP_024105896.1","DDA3937_RS10530","DZA65_RS11010","HGI48_RS10530"
"group_03172","WP_013315745.1","WP_022635437.1","WP_022635437.1","DDA3937_RS00185","DZA65_RS22145","HGI48_RS21175"
"group_03173","WP_013319063.1","WP_024106938.1","WP_024106938.1","DDA3937_RS16020","DZA65_RS17225","HGI48_RS16140"
"group_03174","WP_012763801.1","WP_012763801.1","WP_012763801.1","DDA3937_RS20510","DZA65_RS00760","HGI48_RS00705"
"group_03175","WP_013316272.1","WP_024104499.1","WP_024108201.1","DDA3937_RS02800","DZA65_RS02930","HGI48_RS02775"
"group_03176","WP_012768742.1","WP_192989199.1","WP_024106959.1","DDA3937_RS16175","DZA65_RS17380","HGI48_RS16285"
"group_03177","WP_013318406.1","WP_192988774.1","WP_024106354.1","DDA3937_RS12970","DZA65_RS13505","HGI48_RS13040"
"group_03178","WP_013316601.1","WP_192990442.1","WP_071598738.1","DDA3937_RS21950","DZA65_RS04295","HGI48_RS04375"
"group_03179","WP_033111909.1","WP_192988695.1","WP_024106233.1","DDA3937_RS12300","DZA65_RS12825","HGI48_RS12385"
"group_03180","WP_012770072.1","WP_024105688.1","WP_024105688.1","DDA3937_RS09550","DZA65_RS09875","HGI48_RS09565"
"group_03181","WP_013316169.1","WP_024104291.1","WP_024104291.1","DDA3937_RS02305","DZA65_RS01800","HGI48_RS01725"
"group_03182","WP_033112066.1","WP_192989392.1","WP_024107216.1","DDA3937_RS17665","DZA65_RS18805","HGI48_RS17670"
"group_03183","WP_013317604.1","WP_161132741.1","WP_024105614.1","DDA3937_RS09155","DZA65_RS09495","HGI48_RS09195"
"group_03184","WP_013319627.1","WP_024110241.1","WP_024110241.1","DDA3937_RS18840","DZA65_RS19955","HGI48_RS18845"
"group_03185","WP_013317164.1","WP_024105462.1","WP_035045271.1","DDA3937_RS07135","DZA65_RS08645","HGI48_RS08050"
"group_03186","WP_013318084.1","WP_192988571.1","WP_024106059.1","DDA3937_RS11440","DZA65_RS11825","HGI48_RS11485"
"group_03187","WP_013316433.1","WP_192990345.1","WP_024104702.1","DDA3937_RS03610","DZA65_RS03825","HGI48_RS03705"
"group_03188","WP_033111946.1","WP_192990798.1","WP_024106431.1","DDA3937_RS13830","DZA65_RS07645","HGI48_RS07140"
"group_03189","WP_013318446.1","WP_024106392.1","WP_024106392.1","DDA3937_RS13175","DZA65_RS13715","HGI48_RS13240"
"group_03190","WP_013318625.1","WP_110372302.1","WP_024108345.1","DDA3937_RS13970","DZA65_RS08815","HGI48_RS13955"
"group_03191","WP_033111815.1","WP_024105636.1","WP_024105636.1","DDA3937_RS09285","DZA65_RS09615","HGI48_RS09310"
"group_03192","WP_013317820.1","WP_192991223.1","WP_024105826.1","DDA3937_RS10155","DZA65_RS10600","HGI48_RS10185"
"group_03193","WP_013318104.1","WP_024106076.1","WP_024106076.1","DDA3937_RS11535","DZA65_RS11915","HGI48_RS11580"
"group_03194","WP_013319583.1","WP_024107385.1","WP_024107385.1","DDA3937_RS18610","DZA65_RS19680","HGI48_RS18545"
"group_03195","WP_033112326.1","WP_192988579.1","WP_024106073.1","DDA3937_RS11520","DZA65_RS11900","HGI48_RS11565"
"group_03196","WP_013316834.1","WP_024104962.1","WP_024108448.1","DDA3937_RS05540","DZA65_RS05925","HGI48_RS05600"
"group_03197","WP_013318786.1","WP_024106665.1","WP_024106665.1","DDA3937_RS14690","DZA65_RS15575","HGI48_RS14630"
"group_03198","WP_012883610.1","WP_192990204.1","WP_024108195.1","DDA3937_RS21965","DZA65_RS02810","HGI48_RS02665"
"group_03199","WP_013316114.1","WP_192990108.1","WP_015848023.1","DDA3937_RS02050","DZA65_RS02100","HGI48_RS01990"
"group_03200","WP_013319898.1","WP_024107696.1","WP_024107696.1","DDA3937_RS20315","DZA65_RS00970","HGI48_RS00910"
"group_03201","WP_000135199.1","WP_000135199.1","WP_000135199.1","DDA3937_RS17220","DZA65_RS18365","HGI48_RS17275"
"group_03202","WP_013317597.1","WP_013317597.1","WP_013317597.1","DDA3937_RS09120","DZA65_RS09460","HGI48_RS09160"
"group_03203","WP_013318169.1","WP_192988621.1","WP_024106147.1","DDA3937_RS11845","DZA65_RS12420","HGI48_RS11875"
"group_03204","WP_013317483.1","WP_192991019.1","WP_024105519.1","DDA3937_RS08580","DZA65_RS09015","HGI48_RS08720"
"group_03205","WP_071819883.1","WP_192990794.1","WP_012769218.1","DDA3937_RS22340","DZA65_RS07620","HGI48_RS07115"
"group_03206","WP_013315900.1","WP_024104157.1","WP_024104157.1","DDA3937_RS00940","DZA65_RS21480","HGI48_RS20435"
"group_03207","WP_033111574.1","WP_192990173.1","WP_024104434.1","DDA3937_RS02495","DZA65_RS02545","HGI48_RS02440"
"group_03208","WP_002211347.1","WP_002211347.1","WP_002211347.1","DDA3937_RS09565","DZA65_RS09890","HGI48_RS09580"
"group_03209","WP_012769649.1","WP_192988581.1","WP_024106075.1","DDA3937_RS11530","DZA65_RS11910","HGI48_RS11575"
"group_03210","WP_013318136.1","WP_024106121.1","WP_024106121.1","DDA3937_RS11700","DZA65_RS12245","HGI48_RS11760"
"group_03211","WP_013315893.1","WP_013315893.1","WP_013315893.1","DDA3937_RS00900","DZA65_RS21520","HGI48_RS20475"
"group_03212","WP_013318204.1","WP_024106180.1","WP_024108840.1","DDA3937_RS12020","DZA65_RS12565","HGI48_RS12115"
"group_03213","WP_033112055.1","WP_192989370.1","WP_024107183.1","DDA3937_RS17485","DZA65_RS18625","HGI48_RS17545"
"group_03214","WP_013319797.1","WP_022635207.1","WP_022635207.1","DDA3937_RS19755","DZA65_RS20940","HGI48_RS19865"
