"X","Dickeya_dadantii_3937","Dickeya_dianthicola_67_19","Dickeya_dianthicola_ME23","Pectobacterium_carotovorum_WPP14","Dda3937_locus","DdiaME23_locus","Ddia6719_locus","PcWPP14_locus"
"group_03088","WP_081441337.1","WP_192990867.1","WP_024105372.1","None","DDA3937_RS07885","DZA65_RS08205","HGI48_RS07645",NA
"group_03089","WP_013316080.1","WP_192990088.1","WP_024104311.1","None","DDA3937_RS01895","DZA65_RS01900","HGI48_RS01845",NA
"group_03090","None","WP_192988611.1","WP_024106132.1","WP_010296326.1",NA,"DZA65_RS12355","HGI48_RS11815","HER17_RS16455"
"group_03091","WP_013316646.1","WP_192990472.1","WP_024104781.1","None","DDA3937_RS04610","DZA65_RS04490","HGI48_RS04565",NA
"group_03092","WP_013319130.1","WP_192989223.1","WP_024106992.1","None","DDA3937_RS16395","DZA65_RS17580","HGI48_RS16495",NA
"group_03093","WP_033111968.1","WP_192988981.1","WP_024106662.1","None","DDA3937_RS14675","DZA65_RS15560","HGI48_RS14620",NA
"group_03094","WP_013317346.1","WP_192990883.1","WP_024105395.1","None","DDA3937_RS07970","DZA65_RS08320","HGI48_RS07725",NA
"group_03095","WP_013317968.1","WP_192991325.1","WP_024105957.1","None","DDA3937_RS10890","DZA65_RS11310","HGI48_RS10845",NA
"group_03096","WP_013316555.1","WP_192991396.1","WP_026594652.1","None","DDA3937_RS04165","DZA65_RS04055","HGI48_RS02945",NA
"group_03097","WP_033111557.1","WP_192990128.1","WP_024104378.1","None","DDA3937_RS02170","DZA65_RS02255","HGI48_RS02125",NA
"group_03098","WP_033112237.1","WP_024104804.1","WP_024104804.1","None","DDA3937_RS04815","DZA65_RS04615","HGI48_RS04675",NA
"group_03099","WP_033112058.1","WP_192989375.1","WP_024107189.1","None","DDA3937_RS17520","DZA65_RS18660","HGI48_RS17575",NA
"group_03100","WP_013316648.1","WP_192990474.1","WP_024108322.1","None","DDA3937_RS04620","DZA65_RS04500","HGI48_RS04575",NA
"group_03101","WP_013318598.1","WP_192990791.1","WP_103415727.1","None","DDA3937_RS13865","DZA65_RS07605","HGI48_RS07100",NA
"group_03102","WP_033112021.1","WP_192989220.1","WP_103415634.1","None","DDA3937_RS16375","DZA65_RS17560","HGI48_RS16475",NA
"group_03103","WP_033111770.1","WP_192990900.1","WP_024105420.1","None","DDA3937_RS08115","DZA65_RS08435","HGI48_RS07845",NA
"group_03104","WP_013317964.1","WP_192991321.1","WP_024105953.1","None","DDA3937_RS10870","DZA65_RS11290","HGI48_RS10825",NA
"group_03105","WP_013317405.1","WP_024107403.1","WP_024107403.1","None","DDA3937_RS08245","DZA65_RS19785","HGI48_RS18650",NA
"group_03106","WP_033111802.1","WP_192991064.1","WP_103415954.1","None","DDA3937_RS08945","DZA65_RS09320","HGI48_RS09015",NA
"group_03107","WP_013315905.1","WP_192989703.1","WP_024104162.1","None","DDA3937_RS00965","DZA65_RS21455","HGI48_RS20410",NA
"group_03108","WP_033112424.1","WP_192991560.1","WP_026595067.1","None","DDA3937_RS18830","DZA65_RS19945","HGI48_RS18835",NA
"group_03109","WP_013318647.1","WP_192988897.1","WP_024106547.1","None","DDA3937_RS14055","DZA65_RS14725","HGI48_RS14050",NA
"group_03110","WP_013317347.1","WP_192990884.1","WP_024105396.1","None","DDA3937_RS07975","DZA65_RS08325","HGI48_RS07730",NA
"group_03111","WP_013318928.1","WP_192989098.1","WP_024106783.1","None","DDA3937_RS15345","DZA65_RS16240","HGI48_RS15420",NA
"group_03112","WP_013317270.1","WP_192991432.1","WP_026594710.1","None","DDA3937_RS07620","DZA65_RS07975","HGI48_RS07470",NA
"group_03113","WP_033111978.1","WP_192989049.1","WP_024106711.1","None","DDA3937_RS15015","DZA65_RS15845","HGI48_RS15095",NA
"group_03114","WP_033112050.1","WP_192989364.1","WP_024107172.1","None","DDA3937_RS17440","DZA65_RS18570","HGI48_RS17505",NA
"group_03115","WP_013317198.1","WP_192991445.1","WP_162928376.1","None","DDA3937_RS07275","DZA65_RS08690","HGI48_RS08095",NA
"group_03116","WP_013318254.1","WP_192988689.1","WP_024106225.1","None","DDA3937_RS12255","DZA65_RS12785","HGI48_RS12345",NA
"group_03117","WP_033111556.1","WP_192990125.1","WP_024108135.1","None","DDA3937_RS02155","DZA65_RS02240","HGI48_RS02110",NA
"group_03118","WP_033112096.1","WP_192989504.1","WP_026594854.1","None","DDA3937_RS18670","DZA65_RS19735","HGI48_RS18600",NA
"group_03119","WP_071819887.1","WP_192989217.1","WP_071703487.1","None","DDA3937_RS22425","DZA65_RS17530","HGI48_RS16445",NA
"group_03120","WP_013317408.1","WP_024109233.1","WP_024109233.1","None","DDA3937_RS08260","DZA65_RS19770","HGI48_RS18635",NA
"group_03121","WP_013316202.1","WP_192990170.1","WP_024104431.1","None","DDA3937_RS02470","DZA65_RS02530","HGI48_RS02425",NA
"group_03122","None","WP_192990770.1","WP_024108537.1","WP_010309090.1",NA,"DZA65_RS07460","HGI48_RS06980","HER17_RS04180"
"group_03123","WP_013317181.1","WP_192990936.1","WP_024105466.1","None","DDA3937_RS07205","DZA65_RS08665","HGI48_RS08070",NA
"group_03124","WP_033111979.1","WP_192991529.1","WP_024106712.1","None","DDA3937_RS15020","DZA65_RS15850","HGI48_RS15100",NA
"group_03125","WP_013317296.1","WP_192990853.1","WP_024105352.1","None","DDA3937_RS07740","DZA65_RS08100","HGI48_RS07555",NA
"group_03126","WP_013317517.1","WP_024105544.1","WP_024105544.1","None","DDA3937_RS08745","DZA65_RS09140","HGI48_RS08830",NA
"group_03127","WP_013317401.1","WP_109104970.1","WP_024107408.1","None","DDA3937_RS08225","DZA65_RS19805","HGI48_RS18670",NA
"group_03128","WP_033111989.1","WP_192989100.1","WP_024106785.1","None","DDA3937_RS15355","DZA65_RS16250","HGI48_RS15430",NA
"group_03129","WP_013317965.1","WP_192991322.1","WP_024105954.1","None","DDA3937_RS10875","DZA65_RS11295","HGI48_RS10830",NA
"group_03130","None","WP_192989551.1","WP_024109248.1","WP_010301446.1",NA,"DZA65_RS20055","HGI48_RS18950","HER17_RS18975"
"group_03131","WP_033112047.1","WP_024108548.1","WP_024108548.1","None","DDA3937_RS17370","DZA65_RS07520","HGI48_RS07040",NA
"group_03132","WP_033111736.1","WP_192990943.1","WP_024105476.1","None","DDA3937_RS07300","DZA65_RS08715","HGI48_RS08120",NA
"group_03133","WP_013319595.1","WP_024107396.1","WP_024107396.1","None","DDA3937_RS18675","DZA65_RS19740","HGI48_RS18605",NA
"group_03134","WP_033111566.1","WP_192990146.1","WP_024104403.1","None","DDA3937_RS02290","DZA65_RS02375","HGI48_RS02265",NA
"group_03135","WP_013316430.1","WP_192990342.1","WP_024104699.1","None","DDA3937_RS03595","DZA65_RS03810","HGI48_RS03690",NA
"group_03136","WP_013316475.1","WP_192991442.1","WP_024108640.1","None","DDA3937_RS03805","DZA65_RS08505","HGI48_RS07910",NA
"group_03137","WP_013319955.1","WP_192989935.1","WP_024107757.1","None","DDA3937_RS20610","DZA65_RS00610","HGI48_RS00575",NA
"group_03138","WP_013317399.1","WP_192989513.1","WP_103415657.1","None","DDA3937_RS08215","DZA65_RS19815","HGI48_RS18680",NA
"group_03139","WP_013319105.1","WP_192989208.1","WP_024106972.1","None","DDA3937_RS16275","DZA65_RS17470","HGI48_RS16375",NA
"group_03140","WP_013319804.1","WP_192989646.1","WP_024109280.1","None","DDA3937_RS19790","DZA65_RS20975","HGI48_RS19945",NA
"group_03141","WP_013317265.1","WP_192990839.1","WP_024108587.1","None","DDA3937_RS07595","DZA65_RS07950","HGI48_RS07445",NA
"group_03142","WP_013318237.1","WP_192991483.1","WP_024106210.1","None","DDA3937_RS12175","DZA65_RS12710","HGI48_RS12270",NA
"group_03143","WP_033111906.1","WP_192988679.1","WP_024106212.1","None","DDA3937_RS12190","DZA65_RS12720","HGI48_RS12280",NA
"group_03144","WP_013317271.1","WP_161143077.1","WP_024108593.1","None","DDA3937_RS07625","DZA65_RS07980","HGI48_RS07475",NA
"group_03145","WP_013319344.1","WP_192991548.1","WP_024107176.1","None","DDA3937_RS17460","DZA65_RS18590","HGI48_RS17525",NA
"group_03146","WP_013319642.1","WP_192989543.1","WP_024107447.1","None","DDA3937_RS18905","DZA65_RS20010","HGI48_RS18910",NA
"group_03147","WP_033111493.1","WP_192989768.1","WP_024104062.1","None","DDA3937_RS00375","DZA65_RS21980","HGI48_RS20995",NA
"group_03148","WP_013320002.1","WP_024107796.1","WP_024107796.1","None","DDA3937_RS20830","DZA65_RS00415","HGI48_RS00415",NA
"group_03149","WP_033112337.1","WP_161142934.1","WP_024108851.1","None","DDA3937_RS12265","DZA65_RS12795","HGI48_RS12355",NA
"group_03150","WP_013317825.1","WP_192991227.1","WP_024105830.1","None","DDA3937_RS10175","DZA65_RS10625","HGI48_RS10205",NA
"group_03151","WP_013316802.1","WP_192990586.1","WP_103415778.1","None","DDA3937_RS05365","DZA65_RS05750","HGI48_RS05430",NA
"group_03152","WP_013317771.1","WP_192991467.1","WP_103415944.1","None","DDA3937_RS09940","DZA65_RS10280","HGI48_RS09945",NA
"group_03153","WP_033111508.1","WP_192989730.1","WP_024104116.1","None","DDA3937_RS00695","DZA65_RS21695","HGI48_RS20675",NA
"group_03154","WP_033111729.1","WP_192990934.1","WP_024105464.1","None","DDA3937_RS07195","DZA65_RS08655","HGI48_RS08060",NA
"group_03155","WP_013316786.1","WP_192990578.1","WP_024104917.1","None","DDA3937_RS05290","DZA65_RS05675","HGI48_RS05375",NA
"group_03156","WP_013317637.1","WP_192991101.1","WP_024105637.1","None","DDA3937_RS09290","DZA65_RS09620","HGI48_RS09315",NA
"group_03157","WP_013317769.1","WP_192991190.1","WP_024105759.1","None","DDA3937_RS09930","DZA65_RS10270","HGI48_RS09935",NA
"group_03158","WP_013320011.1","WP_161131861.1","WP_024109345.1","None","DDA3937_RS20870","DZA65_RS00375","HGI48_RS00375",NA
"group_03159","WP_013317707.1","WP_192991145.1","WP_024105698.1","None","DDA3937_RS09615","DZA65_RS09940","HGI48_RS09630",NA
"group_03160","WP_013317239.1","WP_161132827.1","WP_024105262.1","None","DDA3937_RS07475","DZA65_RS07860","HGI48_RS07350",NA
"group_03161","None","WP_192989808.1","WP_024103998.1","WP_029368211.1",NA,"DZA65_RS22325","HGI48_RS21345","HER17_RS21560"
"group_03162","WP_033112097.1","WP_192989514.1","WP_024107413.1","None","DDA3937_RS18710","DZA65_RS19835","HGI48_RS18695",NA
"group_03163","WP_013319384.1","WP_192989385.1","WP_024107209.1","None","DDA3937_RS17630","DZA65_RS18765","HGI48_RS17635",NA
"group_03164","WP_012770278.1","WP_192989509.1","WP_024107402.1","None","DDA3937_RS08250","DZA65_RS19780","HGI48_RS18645",NA
"group_03165","WP_013318597.1","WP_192990792.1","WP_024106436.1","None","DDA3937_RS13860","DZA65_RS07610","HGI48_RS07105",NA
"group_03166","WP_013319389.1","WP_192989390.1","WP_024107214.1","None","DDA3937_RS17655","DZA65_RS18790","HGI48_RS17660",NA
"group_03167","WP_013318743.1","WP_192988954.1","WP_024106629.1","None","DDA3937_RS14485","DZA65_RS15390","HGI48_RS14455",NA
"group_03168","WP_013320017.1","WP_192989913.1","WP_024107810.1","None","DDA3937_RS20900","DZA65_RS00345","HGI48_RS00345",NA
"group_03169","WP_033112373.1","WP_192991518.1","WP_024106624.1","None","DDA3937_RS14460","DZA65_RS15365","HGI48_RS14430",NA
"group_03170","WP_013318674.1","WP_192988913.1","WP_024106566.1","None","DDA3937_RS14165","DZA65_RS14820","HGI48_RS14150",NA
"group_03171","WP_013317344.1","WP_192990881.1","WP_024105393.1","None","DDA3937_RS07960","DZA65_RS08310","HGI48_RS07715",NA
"group_03172","WP_013317187.1","WP_192990938.1","WP_024105468.1","None","DDA3937_RS07225","DZA65_RS08675","HGI48_RS08080",NA
"group_03173","WP_013319997.1","WP_192989919.1","WP_024107791.1","None","DDA3937_RS20805","DZA65_RS00440","HGI48_RS00440",NA
"group_03174","WP_013316149.1","WP_192990134.1","WP_026594621.1","None","DDA3937_RS02205","DZA65_RS02295","HGI48_RS02160",NA
"group_03175","WP_139348355.1","WP_192991058.1","WP_046830393.1","None","DDA3937_RS08895","DZA65_RS09275","HGI48_RS08970",NA
"group_03176","None","WP_192988607.1","WP_024106127.1","WP_010309680.1",NA,"DZA65_RS12330","HGI48_RS11790","HER17_RS16470"
"group_03177","WP_013318929.1","WP_192989099.1","WP_024106784.1","None","DDA3937_RS15350","DZA65_RS16245","HGI48_RS15425",NA
"group_03178","WP_033111487.1","WP_192991579.1","WP_046830420.1","None","DDA3937_RS00210","DZA65_RS22120","HGI48_RS21145",NA
"group_03179","WP_171849626.1","WP_192990901.1","WP_024105422.1","None","DDA3937_RS08125","DZA65_RS08445","HGI48_RS07855",NA
"group_03180","WP_013319740.1","WP_192989598.1","WP_024107556.1","None","DDA3937_RS19470","DZA65_RS20680","HGI48_RS19600",NA
"group_03181","WP_013318931.1","WP_161132562.1","WP_024106786.1","None","DDA3937_RS15360","DZA65_RS16255","HGI48_RS15435",NA
"group_03182","WP_033111832.1","WP_192991466.1","WP_024105760.1","None","DDA3937_RS09935","DZA65_RS10275","HGI48_RS09940",NA
"group_03183","WP_033111572.1","WP_192989164.1","WP_024103976.1","None","DDA3937_RS02485","DZA65_RS16995","HGI48_RS15920",NA
"group_03184","WP_013315751.1","WP_192989787.1","WP_024104035.1","None","DDA3937_RS00220","DZA65_RS22110","HGI48_RS21135",NA
"group_03185","WP_161131149.1","WP_161128589.1","WP_161128589.1","None","DDA3937_RS07980","DZA65_RS08330","HGI48_RS07735",NA
"group_03186","WP_013320007.1","WP_024109343.1","WP_024107800.1","None","DDA3937_RS20850","DZA65_RS00395","HGI48_RS00395",NA
"group_03187","WP_013318594.1","WP_192990795.1","WP_103415728.1","None","DDA3937_RS13850","DZA65_RS07625","HGI48_RS07120",NA
"group_03188","WP_013316658.1","WP_161132373.1","WP_024104791.1","None","DDA3937_RS04665","DZA65_RS04545","HGI48_RS04625",NA
"group_03189","WP_013317235.1","WP_024105258.1","WP_024105258.1","None","DDA3937_RS07455","DZA65_RS07840","HGI48_RS07330",NA
"group_03190","WP_033112335.1","WP_192988667.1","WP_026594758.1","None","DDA3937_RS12105","DZA65_RS12645","HGI48_RS12195",NA
"group_03191","WP_013318221.1","WP_192988666.1","WP_024109958.1","None","DDA3937_RS12100","DZA65_RS12640","HGI48_RS12190",NA
"group_03192","WP_013317077.1","WP_192990738.1","WP_024108518.1","None","DDA3937_RS06750","DZA65_RS07125","HGI48_RS06770",NA
"group_03193","WP_013320004.1","WP_024107797.1","WP_024107797.1","None","DDA3937_RS20835","DZA65_RS00410","HGI48_RS00410",NA
"group_03194","WP_013317369.1","WP_192990897.1","WP_162928375.1","None","DDA3937_RS08085","DZA65_RS08405","HGI48_RS07810",NA
"group_03195","WP_033111750.1","WP_161132806.1","WP_024108612.1","None","DDA3937_RS07770","DZA65_RS08135","HGI48_RS07585",NA
"group_03196","WP_033112080.1","WP_103415643.1","WP_103415643.1","None","DDA3937_RS17825","DZA65_RS18910","HGI48_RS17765",NA
"group_03197","WP_022631961.1","WP_192990136.1","WP_024108142.1","None","DDA3937_RS02220","DZA65_RS02310","HGI48_RS02175",NA
"group_03198","None","WP_192989276.1","WP_024109157.1","WP_010299801.1",NA,"DZA65_RS17985","HGI48_RS16910","HER17_RS04385"
"group_03199","WP_042318833.1","WP_192988921.1","WP_081634321.1","None","DDA3937_RS14230","DZA65_RS14880","HGI48_RS14205",NA
"group_03200","WP_013316144.1","WP_192990130.1","WP_024104380.1","None","DDA3937_RS02180","DZA65_RS02265","HGI48_RS02135",NA
"group_03201","WP_013316150.1","WP_192990135.1","WP_024109594.1","None","DDA3937_RS02210","DZA65_RS02300","HGI48_RS02165",NA
"group_03202","WP_013319383.1","WP_192989384.1","WP_024107208.1","None","DDA3937_RS17625","DZA65_RS18760","HGI48_RS17630",NA
"group_03203","WP_013319619.1","WP_192989526.1","WP_024107428.1","None","DDA3937_RS18795","DZA65_RS19910","HGI48_RS18775",NA
"group_03204","WP_033111959.1","WP_192991517.1","WP_081634319.1","None","DDA3937_RS14130","DZA65_RS14790","HGI48_RS14130",NA
"group_03205","WP_013317076.1","WP_024105177.1","WP_024105177.1","None","DDA3937_RS06745","DZA65_RS07120","HGI48_RS06765",NA
"group_03206","WP_013317267.1","WP_192990840.1","WP_024108589.1","None","DDA3937_RS07605","DZA65_RS07960","HGI48_RS07455",NA
"group_03207","WP_013317225.1","WP_022632926.1","WP_013317225.1","None","DDA3937_RS07410","DZA65_RS07795","HGI48_RS07285",NA
"group_03208","WP_107768306.1","WP_026594941.1","WP_026594753.1","None","DDA3937_RS11905","DZA65_RS12445","HGI48_RS11995",NA
"group_03209","WP_013316428.1","WP_192990341.1","WP_024104698.1","None","DDA3937_RS03585","DZA65_RS03805","HGI48_RS03685",NA
"group_03210","WP_013318586.1","WP_192990801.1","WP_103415732.1","None","DDA3937_RS13815","DZA65_RS07660","HGI48_RS07160",NA
"group_03211","WP_033111981.1","WP_192989054.1","WP_029729661.1","None","DDA3937_RS15050","DZA65_RS15880","HGI48_RS15130",NA
"group_03212","WP_013318380.1","WP_024106333.1","WP_024106333.1","None","DDA3937_RS12860","DZA65_RS13395","HGI48_RS12930",NA
"group_03213","WP_013317972.1","WP_024109922.1","WP_024109922.1","None","DDA3937_RS10910","DZA65_RS11330","HGI48_RS10865",NA
"group_03214","WP_013319623.1","WP_024110239.1","WP_024107433.1","None","DDA3937_RS18815","DZA65_RS19935","HGI48_RS18795",NA
"group_03215","WP_013316795.1","WP_192990584.1","WP_024104925.1","None","DDA3937_RS05330","DZA65_RS05715","HGI48_RS05415",NA
"group_03216","WP_013318277.1","WP_192988705.1","WP_024106247.1","None","DDA3937_RS12370","DZA65_RS12895","HGI48_RS12450",NA
"group_03217","WP_033111957.1","WP_024110060.1","WP_024106549.1","None","DDA3937_RS14075","DZA65_RS14735","HGI48_RS14075",NA
"group_03218","WP_033111535.1","WP_192990035.1","WP_103415812.1","None","DDA3937_RS01485","DZA65_RS01465","HGI48_RS01405",NA
"group_03219","WP_042318355.1","WP_192991365.1","WP_024108900.1","None","DDA3937_RS11100","DZA65_RS11500","HGI48_RS11120",NA
"group_03220","WP_148226915.1","WP_024107786.1","WP_024107786.1","None","DDA3937_RS20780","DZA65_RS00465","HGI48_RS00465",NA
"group_03221","WP_013316390.1","WP_192990319.1","WP_024104664.1","None","DDA3937_RS03420","DZA65_RS03635","HGI48_RS03520",NA
"group_03222","WP_013319760.1","WP_192989614.1","WP_024107574.1","None","DDA3937_RS19570","DZA65_RS20785","HGI48_RS19700",NA
"group_03223","WP_033112399.1","WP_192989240.1","WP_024107017.1","None","DDA3937_RS16550","DZA65_RS17710","HGI48_RS16620",NA
"group_03224","WP_013315814.1","WP_192989756.1","WP_024108061.1","None","DDA3937_RS00520","DZA65_RS21885","HGI48_RS20870",NA
"group_03225","WP_033112117.1","WP_192991565.1","WP_026594974.1","None","DDA3937_RS19565","DZA65_RS20780","HGI48_RS19695",NA
"group_03226","WP_013318220.1","WP_192988665.1","WP_024106196.1","None","DDA3937_RS12095","DZA65_RS12635","HGI48_RS12185",NA
"group_03227","WP_013315724.1","WP_192989805.1","WP_024104006.1","None","DDA3937_RS00080","DZA65_RS22260","HGI48_RS21285",NA
"group_03228","WP_013317555.1","WP_103415955.1","WP_103415955.1","None","DDA3937_RS08930","DZA65_RS09305","HGI48_RS09000",NA
"group_03229","WP_013318341.1","WP_192989106.1","WP_024106794.1","None","DDA3937_RS12675","DZA65_RS16295","HGI48_RS15475",NA
"group_03230","WP_013316151.1","WP_192991387.1","WP_024104386.1","None","DDA3937_RS02215","DZA65_RS02305","HGI48_RS02170",NA
"group_03231","WP_013319496.1","WP_192989446.1","WP_024107307.1","None","DDA3937_RS18190","DZA65_RS19290","HGI48_RS18140",NA
"group_03232","WP_013317232.1","WP_192990822.1","WP_103415738.1","None","DDA3937_RS07440","DZA65_RS07825","HGI48_RS07315",NA
"group_03233","WP_013317095.1","WP_192991424.1","WP_026594693.1","None","DDA3937_RS06840","DZA65_RS07210","HGI48_RS06870",NA
"group_03234","WP_013319973.1","WP_192988869.1","WP_024108341.1","None","DDA3937_RS22540","DZA65_RS08835","HGI48_RS13850",NA
"group_03235","WP_013318542.1","WP_192988842.1","WP_162928380.1","None","DDA3937_RS13620","DZA65_RS14135","HGI48_RS13650",NA
"group_03236","WP_033111831.1","WP_192991189.1","WP_024105758.1","None","DDA3937_RS09925","DZA65_RS10265","HGI48_RS09930",NA
"group_03237","WP_013317229.1","WP_192990819.1","WP_024108579.1","None","DDA3937_RS07425","DZA65_RS07810","HGI48_RS07300",NA
"group_03238","WP_013318347.1","WP_192989101.1","WP_024106788.1","None","DDA3937_RS12705","DZA65_RS16265","HGI48_RS15445",NA
"group_03239","WP_013318265.1","WP_192988697.1","WP_024106235.1","None","DDA3937_RS12310","DZA65_RS12835","HGI48_RS12395",NA
"group_03240","WP_013318688.1","WP_192988922.1","WP_024106578.1","None","DDA3937_RS14235","DZA65_RS14885","HGI48_RS14210",NA
"group_03241","WP_013315819.1","WP_192989751.1","WP_024104086.1","None","DDA3937_RS00545","DZA65_RS21860","HGI48_RS20845",NA
"group_03242","WP_013316219.1","WP_024108161.1","WP_024108161.1","None","DDA3937_RS02540","DZA65_RS02590","HGI48_RS02485",NA
"group_03243","WP_052303362.1","WP_192989383.1","WP_024107206.1","None","DDA3937_RS21705","DZA65_RS18755","HGI48_RS17625",NA
"group_03244","WP_052303363.1","WP_192989388.1","WP_024107212.1","None","DDA3937_RS17645","DZA65_RS18780","HGI48_RS17650",NA
"group_03245","WP_013316840.1","WP_029729322.1","WP_103415784.1","None","DDA3937_RS05570","DZA65_RS05955","HGI48_RS05630",NA
"group_03246","WP_013320068.1","WP_192989876.1","WP_024107853.1","None","DDA3937_RS21145","DZA65_RS00135","HGI48_RS00120",NA
"group_03247","WP_013319386.1","WP_192989387.1","WP_024107211.1","None","DDA3937_RS17640","DZA65_RS18775","HGI48_RS17645",NA
